photo_id,timelevel,exposure,clicks,click_rate,photo_time,play_time,play_rate,new_pctr
31584.0,88,4,1,0.25,298.78057489796936,24.493335393343457,0.0819776700734567,0.25
31584.0,100,46,1,0.0217391304347826,36.09351746464181,21.83714347380411,0.605015665076045,0.0217391304347826
31584.0,102,26,2,0.0769230769230769,60.4716990724458,25.688343792589077,0.4247994381936273,0.0769230769230769
31584.0,103,2,1,0.5,194.55629610898796,20.39428581772576,0.1048245994891943,0.5
31584.0,106,14,1,0.0714285714285714,251.55563862013943,15.05332401006942,0.0598409325771489,0.0714285714285714
31584.0,107,67,1,0.0149253731343283,107.01597242282696,29.973451087025605,0.2800839015749778,0.0149253731343283
31584.0,115,16,1,0.0625,94.58699376923906,15.339238802024411,0.1621706980078791,0.0625
31584.0,121,24,1,0.0416666666666666,242.48346583292425,14.61371686922897,0.0602668590991606,0.0416666666666666
31584.0,126,75,2,0.0266666666666666,45.22310054037253,44.95532620496178,0.9940788152026044,0.0266666666666666
31584.0,129,5,1,0.2,129.73331484729798,20.2189762643926,0.1558503017377707,0.2
31584.0,132,11,1,0.0909090909090909,166.56849009992902,10.427058265090285,0.0625992242520467,0.0909090909090909
31584.0,134,19,2,0.1052631578947368,181.2941420745873,25.1813271596988,0.1388976327174365,0.1052631578947368
31584.0,139,6,1,0.1666666666666666,226.72609233404972,26.220858836550253,0.1156499393899376,0.1666666666666666
31599.0,57,77,2,0.0259740259740259,125.80834532627772,39.347678205902426,0.3127588881632309,0.0259740259740259
31599.0,94,158,1,0.0063291139240506,195.42477306214397,12.920304296460287,0.0661139531800899,0.0063291139240506
31599.0,102,57,1,0.0175438596491228,188.0513641535582,19.30485125671467,0.1026573316477023,0.0175438596491228
31599.0,124,23,1,0.0434782608695652,177.85634717651172,15.062981661648074,0.084691842044293,0.0434782608695652
31599.0,131,8,1,0.125,202.9304891483973,14.471829222246877,0.0713142183955612,0.125
31599.0,133,71,3,0.0422535211267605,100.0512761883806,87.46351658670626,0.8741869161371456,0.0422535211267605
31599.0,138,10,1,0.1,52.85516346784982,17.24049053715482,0.3261836574896166,0.1
31605.0,46,49,1,0.0204081632653061,62.20335145073072,10.928622093446783,0.1756918532292105,0.0204081632653061
31605.0,48,9,1,0.1111111111111111,90.63724331655328,29.406533452746054,0.324442054686536,0.1111111111111111
31605.0,140,43,1,0.0232558139534883,165.05344259115202,25.89679149544316,0.1568994326255355,0.0232558139534883
31608.0,89,4,1,0.25,256.91954264742543,15.08826613128317,0.058727592209632,0.25
31708.0,4,133,4,0.0300751879699248,219.34920236386367,72.71134677643131,0.3314867161258937,0.0300751879699248
31708.0,33,4,1,0.25,243.04096313455275,27.24579149190257,0.1121037011230847,0.25
31708.0,55,7,1,0.1428571428571428,124.76341846004468,17.148270386465484,0.1374463011524263,0.1428571428571428
31708.0,56,44,1,0.0227272727272727,139.25651024510853,21.348080840131978,0.1533004152018224,0.0227272727272727
31708.0,65,88,1,0.0113636363636363,136.29410921746546,20.69713739329225,0.1518564339436616,0.0113636363636363
31708.0,85,23,1,0.0434782608695652,81.80575978921541,18.025890972575997,0.220349899799505,0.0434782608695652
31708.0,87,129,2,0.0155038759689922,46.52849769876445,45.58007607254865,0.97961632820479,0.0155038759689922
31708.0,88,29,1,0.0344827586206896,189.54734506335123,19.46581474603773,0.1026963196953868,0.0344827586206896
31708.0,90,24,1,0.0416666666666666,297.08850452355824,10.424609833479456,0.0350892399899398,0.0416666666666666
31708.0,102,9,1,0.1111111111111111,75.04402033657097,26.287662152958752,0.3502965597399913,0.1111111111111111
31708.0,103,126,1,0.0079365079365079,42.60490137280392,12.263115655074388,0.2878334477943969,0.0079365079365079
31708.0,110,11,1,0.0909090909090909,240.4735540924619,19.28179861782727,0.0801826158830481,0.0909090909090909
31708.0,112,38,1,0.0263157894736842,98.19822180487552,21.598015818549943,0.219943043993874,0.0263157894736842
31708.0,113,127,3,0.0236220472440944,254.00382744529065,72.33036325159745,0.2847609186801585,0.0236220472440944
31708.0,115,109,1,0.0091743119266055,220.0629000993192,18.21593070575899,0.0827760185725887,0.0091743119266055
31708.0,117,25,1,0.04,285.33185500371724,24.71096974061063,0.0866043146156558,0.04
31708.0,124,2,1,0.5,140.41035365430145,12.627001694371405,0.0899292777615233,0.5
31708.0,140,75,3,0.04,208.7318566516712,69.20673289624675,0.3315580765026105,0.04
31711.0,39,26,2,0.0769230769230769,155.5107908195831,53.05355710342812,0.3411567571859278,0.0769230769230769
31711.0,86,57,1,0.0175438596491228,200.25894827330677,27.788879456750024,0.1387647328439211,0.0175438596491228
31717.0,32,65,1,0.0153846153846153,151.3917046220891,21.591329919077783,0.1426189762046411,0.0153846153846153
31717.0,89,79,2,0.0253164556962025,80.9307065345002,32.51580792300149,0.4017734345262416,0.0253164556962025
31717.0,131,28,1,0.0357142857142857,167.13230232091286,13.267130234272528,0.0793810056466412,0.0357142857142857
31781.0,7,32,1,0.03125,172.71773438810942,16.911175057548895,0.0979122098692439,0.03125
31781.0,33,2,1,0.5,248.8630390302435,20.799487463088795,0.0835780497744428,0.5
31781.0,50,4,1,0.25,228.59059056426693,13.92660447983121,0.0609237871316309,0.25
31781.0,57,74,3,0.0405405405405405,209.2237384641899,87.15089434158558,0.4165440068192934,0.0405405405405405
31781.0,58,4,1,0.25,60.614515799194585,27.942708577458188,0.4609903784437964,0.25
31781.0,59,2,1,0.5,224.56639847920303,10.659143897308624,0.0474654443830151,0.5
31781.0,79,4,1,0.25,165.08239221571898,21.239235964607776,0.1286583970557787,0.25
31781.0,80,19,2,0.1052631578947368,271.406874748663,51.572351609864526,0.1900185898298384,0.1052631578947368
31781.0,82,39,1,0.0256410256410256,278.3651522152465,14.90783919868014,0.0535549765480436,0.0256410256410256
31781.0,84,81,3,0.037037037037037,44.89227946248207,61.43377394356463,1.0,0.037037037037037
31781.0,85,76,2,0.0263157894736842,251.5732212957093,36.23967529637516,0.1440521972478843,0.0263157894736842
31781.0,88,52,3,0.0576923076923076,40.17829541412107,41.792775853084585,1.0,0.0576923076923076
31781.0,106,30,2,0.0666666666666666,129.13579893765612,44.58949535503291,0.345291512670005,0.0666666666666666
31781.0,109,23,1,0.0434782608695652,176.42099341769136,29.87384350813662,0.1693327020181085,0.0434782608695652
31781.0,122,44,2,0.0454545454545454,69.98721562932441,34.61149041119779,0.4945401828029817,0.0454545454545454
31781.0,126,42,1,0.0238095238095238,231.50472939365076,21.04758016528934,0.0909164154892923,0.0238095238095238
31781.0,127,35,1,0.0285714285714285,32.255770126477415,16.55709363243001,0.5133064120778497,0.0285714285714285
31781.0,128,29,1,0.0344827586206896,75.52174307718994,27.538972336049937,0.3646495858537409,0.0344827586206896
31781.0,130,70,2,0.0285714285714285,186.81514406043843,54.58410801694773,0.2921824581806316,0.0285714285714285
31781.0,133,71,1,0.0140845070422535,222.8846417500689,13.575467758959403,0.0609080448628767,0.0140845070422535
31781.0,135,5,1,0.2,277.4936377273574,27.998977484761213,0.1008995294957743,0.2
31794.0,31,40,1,0.025,220.48409602234844,13.030174221121342,0.0590980231961973,0.025
31794.0,36,6,1,0.1666666666666666,211.3804029688138,11.908799192506685,0.0563382367771512,0.1666666666666666
31794.0,59,6,1,0.1666666666666666,136.47210951467935,23.05869231403064,0.168962672270779,0.1666666666666666
31794.0,81,32,1,0.03125,30.34679489223638,17.7180821173979,0.5838534903048597,0.03125
31794.0,82,4,1,0.25,62.44299985861792,20.61481186923741,0.3301380765804497,0.25
31794.0,101,98,1,0.010204081632653,174.32972708413058,23.05141563874927,0.1322288288079793,0.010204081632653
31794.0,105,2,1,0.5,212.2850691779933,11.056744755859697,0.0520844202499659,0.5
31797.0,36,9,2,0.2222222222222222,142.71103665204487,31.718126843639737,0.2222541969264383,0.2222222222222222
31797.0,40,8,1,0.125,227.28333311266536,19.21812623537734,0.0845558095799784,0.125
31797.0,133,42,2,0.0476190476190476,170.90281973968823,30.663496392237278,0.1794206581198752,0.0476190476190476
31824.0,3,14,1,0.0714285714285714,50.02757281046429,10.97942768571042,0.2194675269837166,0.0714285714285714
31824.0,14,11,1,0.0909090909090909,81.84438776134618,11.733531464621068,0.1433639102883317,0.0909090909090909
31824.0,53,6,1,0.1666666666666666,256.7995202758645,26.03495737507467,0.1013824221599279,0.1666666666666666
31824.0,61,17,2,0.1176470588235294,225.72644158859868,56.45547036851704,0.250105703041254,0.1176470588235294
31824.0,77,5,2,0.4,271.58573649337364,26.089332097217955,0.0960629686745515,0.4
31824.0,83,4,1,0.25,61.74045726265288,14.985239145829716,0.2427134460971082,0.25
31824.0,98,46,1,0.0217391304347826,297.36008434607,23.04498809462139,0.0774985928097917,0.0217391304347826
31824.0,104,34,4,0.1176470588235294,86.53981276648207,116.34174208739576,1.0,0.1176470588235294
31824.0,110,218,3,0.0137614678899082,33.180566597393344,47.97538254799627,1.0,0.0137614678899082
31824.0,114,2,1,0.5,299.3041935444596,27.104272524720024,0.0905576103152523,0.5
31824.0,123,67,2,0.0298507462686567,105.88994907018056,40.24098577801506,0.3800264910066638,0.0298507462686567
31824.0,126,2,1,0.5,210.3652521783912,29.131172781615607,0.1384790143807218,0.5
31824.0,128,10,1,0.1,77.7042248276024,12.725173248563824,0.1637642390332879,0.1
31824.0,132,76,3,0.0394736842105263,186.66170369376823,88.42034389247918,0.4736930079537848,0.0394736842105263
31828.0,81,7,1,0.1428571428571428,274.089446342731,18.81957255659016,0.0686621568531957,0.1428571428571428
31828.0,106,2,1,0.5,116.44891520567842,29.05876780852524,0.2495409060462268,0.5
31832.0,56,48,1,0.0208333333333333,210.968573531977,19.173804341030383,0.0908846470354702,0.0208333333333333
31832.0,79,116,3,0.0258620689655172,80.73396897557245,61.80492804723468,0.765538085535407,0.0258620689655172
31911.0,43,25,1,0.04,198.69475765405585,26.09550019554642,0.1313346185055414,0.04
31911.0,107,20,2,0.1,120.84159499072774,48.90514002957576,0.4047045227541749,0.1
31919.0,48,12,1,0.0833333333333333,87.02622981874694,22.39206640834571,0.2573024989705124,0.0833333333333333
31919.0,87,12,1,0.0833333333333333,114.55915368998149,18.33960047179112,0.1600884772719385,0.0833333333333333
31957.0,55,25,2,0.08,78.28708849710583,51.69753469598423,0.6603583769486513,0.08
31957.0,63,60,1,0.0166666666666666,273.5173491162284,28.964566665786407,0.1058966341966052,0.0166666666666666
31957.0,81,37,1,0.027027027027027,137.24045930562477,10.196217938860537,0.0742945483456469,0.027027027027027
31957.0,125,2,1,0.5,96.2254123430792,21.75690192905322,0.2261034938617027,0.5
31957.0,133,17,1,0.0588235294117647,151.0701170743019,27.31961857956697,0.1808406527290249,0.0588235294117647
31978.0,7,2,1,0.5,116.5447650377538,23.062250746911147,0.197883197408655,0.5
31978.0,11,11,1,0.0909090909090909,230.993198529598,26.016585156666736,0.1126292259784139,0.0909090909090909
31978.0,13,17,1,0.0588235294117647,292.2293762090835,27.901222076979707,0.0954771297770454,0.0588235294117647
31978.0,14,70,2,0.0285714285714285,148.26908730836465,50.03804063412232,0.3374812750418772,0.0285714285714285
31978.0,16,3,1,0.3333333333333333,262.4790179925049,24.34034802729532,0.0927325475897291,0.3333333333333333
31978.0,17,256,2,0.0078125,182.78302986109728,58.58983565455673,0.3205430815928647,0.0078125
31978.0,19,9,1,0.1111111111111111,72.45362957544305,27.273693157831453,0.3764296325477035,0.1111111111111111
31978.0,39,28,3,0.1071428571428571,216.4681403619622,78.92267217496642,0.3645925540959408,0.1071428571428571
31978.0,53,5,1,0.2,168.62731422397144,11.728067209437524,0.0695502224145031,0.2
31978.0,55,2,1,0.5,205.66376127806797,14.780597662788358,0.0718677786058975,0.5
31978.0,59,6,1,0.1666666666666666,270.2156013943495,21.13512048650179,0.078215766881859,0.1666666666666666
31978.0,77,10,1,0.1,148.91733407713244,24.191202099496277,0.1624471875582081,0.1
31978.0,80,10,1,0.1,273.317958268686,16.06429786600954,0.0587751275758378,0.1
31978.0,82,49,1,0.0204081632653061,232.6806338560468,11.866562262416467,0.0509993550634643,0.0204081632653061
31978.0,89,2,1,0.5,161.9233299870559,16.221983736304956,0.1001831159080148,0.5
31978.0,91,56,2,0.0357142857142857,192.8699766276502,50.841167223220765,0.2636033254744123,0.0357142857142857
31978.0,98,2,1,0.5,117.90690578013309,27.548020586827462,0.2336421298189067,0.5
31978.0,103,30,1,0.0333333333333333,295.57127092946905,28.258072966886857,0.0956049377804041,0.0333333333333333
31978.0,105,7,1,0.1428571428571428,210.1848140236069,17.577333582882954,0.0836279902738775,0.1428571428571428
31978.0,106,103,2,0.0194174757281553,41.83865017409007,34.90154299440786,0.834193810010194,0.0194174757281553
31978.0,107,4,1,0.25,118.18791455196236,18.134149419435825,0.153434887891714,0.25
31978.0,108,22,2,0.0909090909090909,198.2948971149455,35.03237877685791,0.1766680801500943,0.0909090909090909
31978.0,112,26,3,0.1153846153846153,45.20998500579475,69.97179645043258,1.0,0.1153846153846153
31978.0,113,166,2,0.0120481927710843,36.44873165616855,34.33293048527971,0.941951308735574,0.0120481927710843
31978.0,114,38,4,0.1052631578947368,151.5065446725067,41.627514929139664,0.2747572061597788,0.1052631578947368
31978.0,116,12,1,0.0833333333333333,119.8263485170209,18.780492013757435,0.1567309047316061,0.0833333333333333
31978.0,122,14,1,0.0714285714285714,148.34062416895478,14.483041323571754,0.0976336819715419,0.0714285714285714
31978.0,132,5,1,0.2,100.9271936676014,10.576142755692398,0.1047898229542019,0.2
31999.0,66,20,2,0.1,74.47379167460485,38.83371806136193,0.5214413982174619,0.1
31999.0,109,11,1,0.0909090909090909,216.0687063846912,14.119091183965862,0.06534537749686,0.0909090909090909
31999.0,134,15,2,0.1333333333333333,168.93420139230614,38.109672593589366,0.225588852224716,0.1333333333333333
32026.0,57,16,2,0.125,84.04163703732905,31.10999946441146,0.3701736491709844,0.125
32026.0,99,5,1,0.2,116.28914509019954,22.074177405608665,0.1898214780793758,0.2
32028.0,128,4,1,0.25,189.788135069098,29.817547737479188,0.157109651383756,0.25
32028.0,135,13,1,0.0769230769230769,49.50192403356902,20.9446384142333,0.4231075624460575,0.0769230769230769
32036.0,0,96,1,0.0104166666666666,69.81231250186848,22.9379183378554,0.3285655139591814,0.0104166666666666
32036.0,4,2,1,0.5,49.77631310899533,28.385515155024027,0.5702615035562836,0.5
32036.0,6,139,2,0.014388489208633,249.32567983281209,34.96001670900367,0.1402182748782494,0.014388489208633
32036.0,12,106,1,0.0094339622641509,233.15049296724249,13.33096899571166,0.0571775286685096,0.0094339622641509
32036.0,14,126,3,0.0238095238095238,233.3944916073994,46.9678369758332,0.2012379840345133,0.0238095238095238
32036.0,17,80,2,0.025,223.4078427385276,36.11179762858197,0.1616406890014445,0.025
32036.0,31,39,3,0.0769230769230769,210.7340643908647,68.7010608753503,0.3260083322263701,0.0769230769230769
32036.0,34,3,1,0.3333333333333333,158.78781715210724,10.09176058859442,0.063555005475812,0.3333333333333333
32036.0,35,52,2,0.0384615384615384,203.41510414692104,54.13532859067937,0.2661322954247239,0.0384615384615384
32036.0,37,3,1,0.3333333333333333,40.35761979275316,11.521879460996608,0.285494524210408,0.3333333333333333
32036.0,38,47,2,0.0425531914893617,197.79539411733185,56.02620595674202,0.2832533396784122,0.0425531914893617
32036.0,42,10,1,0.1,240.02698049495683,28.98869042409797,0.1207726329945105,0.1
32036.0,43,12,1,0.0833333333333333,165.09675730378535,29.80205588224268,0.1805126664444752,0.0833333333333333
32036.0,54,48,2,0.0416666666666666,126.52859867535398,52.3804073762751,0.4139807752923298,0.0416666666666666
32036.0,56,15,1,0.0666666666666666,104.90521839626436,12.837110518803051,0.1223686553924583,0.0666666666666666
32036.0,57,112,2,0.0178571428571428,203.55655354376228,48.24668172900745,0.2370185626012526,0.0178571428571428
32036.0,58,29,4,0.1379310344827586,217.05632363007533,56.26570324865412,0.2592216725486727,0.1379310344827586
32036.0,59,29,2,0.0689655172413793,265.16125196288647,55.88511342321616,0.2107589740564287,0.0689655172413793
32036.0,60,13,3,0.2307692307692307,122.4302022644675,48.99635553932069,0.4001982732453651,0.2307692307692307
32036.0,61,3,1,0.3333333333333333,237.8385229941081,16.535919541500824,0.0695258250569881,0.3333333333333333
32036.0,67,157,4,0.0254777070063694,181.56607253112125,113.41226367318932,0.6246335677815025,0.0254777070063694
32036.0,71,3,1,0.3333333333333333,268.36585248308137,10.26462141567409,0.0382486121863108,0.3333333333333333
32036.0,72,142,1,0.0070422535211267,172.5092692398176,13.879323029671395,0.08045552039512,0.0070422535211267
32036.0,73,10,1,0.1,169.76005366745116,18.4386453312691,0.1086159254366707,0.1
32036.0,79,149,2,0.0134228187919463,186.02681198904543,48.02886269240772,0.2581824747673254,0.0134228187919463
32036.0,80,90,3,0.0333333333333333,232.3151458884573,68.85396996268412,0.296381752034985,0.0333333333333333
32036.0,82,37,3,0.081081081081081,290.4664292836845,70.16471251002895,0.2415587669909436,0.081081081081081
32036.0,83,38,2,0.0526315789473684,49.86210563825672,55.20088113642657,1.0,0.0526315789473684
32036.0,84,12,1,0.0833333333333333,44.42734264557463,12.420608245865132,0.2795712618905047,0.0833333333333333
32036.0,91,41,1,0.024390243902439,283.1385910999814,20.44323392437541,0.0722022167481808,0.024390243902439
32036.0,92,111,1,0.009009009009009,173.06641888991564,24.50955378204977,0.1416193501850861,0.009009009009009
32036.0,103,9,1,0.1111111111111111,196.02381393307277,22.722368858483293,0.1159163695602885,0.1111111111111111
32036.0,105,52,3,0.0576923076923076,160.25437243057678,56.89884719635605,0.3550533213750844,0.0576923076923076
32036.0,106,2,1,0.5,55.287512204018114,10.34229171744328,0.1870637926206351,0.5
32036.0,107,33,1,0.0303030303030303,237.38413217304,11.209045312957691,0.0472190167487139,0.0303030303030303
32036.0,109,13,1,0.0769230769230769,231.7506541739185,12.378826537076732,0.0534144189633526,0.0769230769230769
32036.0,110,54,1,0.0185185185185185,114.15989680305924,16.86455505670727,0.1477274903795755,0.0185185185185185
32036.0,111,20,1,0.05,112.68459621166812,12.35306905334294,0.1096251792049623,0.05
32036.0,113,2,1,0.5,256.21717284449,18.521646261252165,0.0722888558000513,0.5
32036.0,115,29,1,0.0344827586206896,49.53645959015819,13.572839811711589,0.2739969695857758,0.0344827586206896
32036.0,119,114,1,0.0087719298245614,267.8983900562728,25.58332395052412,0.0954963706394438,0.0087719298245614
32036.0,125,8,1,0.125,99.29865627189687,27.429752334244316,0.2762348793435523,0.125
32036.0,126,46,4,0.0869565217391304,190.10588189398337,71.17180063745407,0.3743797926102284,0.0869565217391304
32036.0,128,35,2,0.0571428571428571,282.71842833048,40.453270612625545,0.1430867837357182,0.0571428571428571
32036.0,129,7,1,0.1428571428571428,213.0930754148945,29.06992483121883,0.136418908848255,0.1428571428571428
32036.0,130,7,1,0.1428571428571428,141.89604936609987,20.710155106972408,0.145953007144963,0.1428571428571428
32036.0,131,31,2,0.064516129032258,216.1742364044621,59.802928633737,0.2766422568591647,0.064516129032258
32036.0,133,55,2,0.0363636363636363,122.87450180541995,25.685239747682186,0.2090363693873322,0.0363636363636363
32036.0,135,258,6,0.0232558139534883,104.85977241428026,163.4671704716038,1.0,0.0232558139534883
32036.0,136,26,1,0.0384615384615384,299.10448504236354,19.944060053459307,0.06667924103724,0.0384615384615384
32036.0,138,26,1,0.0384615384615384,232.7133624185427,10.454282224993364,0.0449234290474089,0.0384615384615384
32073.0,82,2,1,0.5,204.0743938930908,29.44445882878697,0.1442829659668726,0.5
32073.0,100,2,1,0.5,125.92820366921607,29.30095799486716,0.2326798694900303,0.5
32073.0,102,17,1,0.0588235294117647,43.273423871863,17.66541680365774,0.4082278503306517,0.0588235294117647
32078.0,27,13,1,0.0769230769230769,38.385356529492014,29.082841421718097,0.7576545863101034,0.0769230769230769
32078.0,36,15,1,0.0666666666666666,179.62893897117567,12.820192844770917,0.0713704201460997,0.0666666666666666
32078.0,85,30,1,0.0333333333333333,235.74883468054375,23.602202822413645,0.1001158833060459,0.0333333333333333
32078.0,98,89,1,0.0112359550561797,175.09238141984088,13.83857973775669,0.0790358759503887,0.0112359550561797
32139.0,26,88,2,0.0227272727272727,257.0119694235609,29.865889453393105,0.1162042745338973,0.0227272727272727
32139.0,49,15,1,0.0666666666666666,39.02516393516984,25.58674874405211,0.6556474378059715,0.0666666666666666
32139.0,54,4,1,0.25,129.02306063500384,17.5471616913059,0.136000197212384,0.25
32149.0,55,7,1,0.1428571428571428,94.00900561702808,10.142550056572423,0.1078891324294071,0.1428571428571428
32149.0,94,45,2,0.0444444444444444,150.76370140242295,36.56953696782378,0.2425619471242039,0.0444444444444444
32149.0,135,7,1,0.1428571428571428,49.54162616241307,14.56138641265919,0.2939222536806194,0.1428571428571428
32163.0,55,86,1,0.0116279069767441,287.6155432241896,23.666598271165824,0.082285532992625,0.0116279069767441
32163.0,130,16,1,0.0625,90.27895828872744,13.888973934470004,0.153845084145197,0.0625
32165.0,0,13,1,0.0769230769230769,279.0230993805679,26.845070568729515,0.0962109252901485,0.0769230769230769
32165.0,8,2,1,0.5,144.99115185990408,15.341860242163284,0.1058123895517925,0.5
32165.0,40,11,1,0.0909090909090909,296.0915159789089,17.860565165660276,0.060321097369546,0.0909090909090909
32165.0,41,70,1,0.0142857142857142,179.5957635342569,15.96073721594196,0.0888703436086204,0.0142857142857142
32165.0,89,12,2,0.1666666666666666,281.324873327468,45.75693391237464,0.1626480210269662,0.1666666666666666
32165.0,101,83,1,0.0120481927710843,31.444226947440168,12.023270824527934,0.3823681480427278,0.0120481927710843
32165.0,135,26,1,0.0384615384615384,232.02447766884305,19.56198745396488,0.0843100161263361,0.0384615384615384
32171.0,33,2,1,0.5,273.8236763376792,16.689096304301163,0.0609483318882921,0.5
32171.0,36,3,1,0.3333333333333333,67.72455308431759,27.682759265766293,0.4087551413045287,0.3333333333333333
32171.0,56,2,1,0.5,55.9539799676809,11.468241871487848,0.2049584654766635,0.5
32171.0,58,39,1,0.0256410256410256,144.63460394020802,26.59390129865709,0.1838695621529894,0.0256410256410256
32171.0,65,52,2,0.0384615384615384,282.0933046558925,26.70721906119637,0.0946751256424706,0.0384615384615384
32171.0,77,128,6,0.046875,176.44437125141846,70.62931919159462,0.4002922773373923,0.046875
32171.0,78,21,2,0.0952380952380952,172.41324520486768,28.09291432492032,0.1629394208753468,0.0952380952380952
32171.0,80,48,1,0.0208333333333333,68.1040519408169,12.053059640236208,0.1769800664828348,0.0208333333333333
32171.0,82,86,1,0.0116279069767441,30.213167995169076,20.41967896404251,0.6758536200939772,0.0116279069767441
32171.0,85,96,2,0.0208333333333333,248.73782450127453,59.52859811663125,0.2393226612638731,0.0208333333333333
32171.0,86,20,2,0.1,53.64513200628432,21.373094076970357,0.3984162826641302,0.1
32171.0,101,92,2,0.0217391304347826,201.13945105853747,38.44513397277845,0.1911367152015831,0.0217391304347826
32171.0,102,52,5,0.0961538461538461,276.9464427191017,88.60703291078619,0.3199428454138246,0.0961538461538461
32171.0,106,98,1,0.010204081632653,86.33601655277637,16.79212828492801,0.1944973714957435,0.010204081632653
32171.0,127,24,2,0.0833333333333333,209.62366578396592,33.27454441733444,0.1587346747939545,0.0833333333333333
32171.0,132,74,4,0.054054054054054,51.248615711027554,111.60102053011695,1.0,0.054054054054054
32171.0,133,68,1,0.0147058823529411,193.0138888361555,10.379523004168082,0.0537760420597451,0.0147058823529411
32226.0,10,117,3,0.0256410256410256,74.26156465736474,76.4949832428083,1.0,0.0256410256410256
32226.0,28,79,2,0.0253164556962025,228.70746133909807,30.117327152237667,0.1316849348766263,0.0253164556962025
32226.0,32,12,1,0.0833333333333333,111.3324495943552,17.6659102163515,0.1586770998097862,0.0833333333333333
32226.0,55,4,1,0.25,155.11557237725447,18.402998256971557,0.1186405592612834,0.25
32226.0,59,81,4,0.0493827160493827,191.84624634745785,64.37854032589948,0.3355736249814436,0.0493827160493827
32226.0,67,2,1,0.5,76.24382087988468,11.871177236707958,0.1557001878933892,0.5
32226.0,91,17,1,0.0588235294117647,230.24221102675764,12.286616976588697,0.0533638767704537,0.0588235294117647
32226.0,97,35,2,0.0571428571428571,111.71289197193992,31.92524496330577,0.2857794154261512,0.0571428571428571
32226.0,106,7,1,0.1428571428571428,208.84040217644343,26.43618105774501,0.1265855686076002,0.1428571428571428
32226.0,123,31,1,0.032258064516129,72.73642368883088,12.692553055748236,0.1745006478466338,0.032258064516129
32266.0,7,43,1,0.0232558139534883,215.79176798571456,24.85279666291861,0.1151702722254162,0.0232558139534883
32266.0,66,43,1,0.0232558139534883,64.61077965882467,15.777394588585754,0.2441913667022411,0.0232558139534883
32318.0,76,2,1,0.5,144.84625399289558,27.669298702241857,0.1910252970960435,0.5
32337.0,68,40,2,0.05,96.74563990949676,37.13313901602564,0.3838223515887931,0.05
32337.0,127,21,1,0.0476190476190476,232.0613173456093,13.434466265947512,0.057891881420028,0.0476190476190476
32337.0,134,9,1,0.1111111111111111,100.74945121685612,29.716889002210205,0.2949583212939461,0.1111111111111111
32338.0,61,104,2,0.0192307692307692,268.063672726757,27.065380769196462,0.1009662387069686,0.0192307692307692
32338.0,76,4,1,0.25,270.79145707978546,21.352396424645388,0.0788518096357602,0.25
32338.0,82,4,1,0.25,83.03915511015218,21.385729561922684,0.257537899242283,0.25
32338.0,105,4,1,0.25,195.7384051520856,17.4562690235556,0.0891816248834374,0.25
32338.0,108,2,1,0.5,53.683763264390365,29.02977185098262,0.540755157346406,0.5
32338.0,109,84,2,0.0238095238095238,135.71501689243988,53.75498249646927,0.3960872107400794,0.0238095238095238
32338.0,116,2,1,0.5,222.5968669653435,26.59639121676484,0.1194823250630283,0.5
32338.0,126,7,1,0.1428571428571428,208.04427664947735,29.48303870858956,0.141715211701132,0.1428571428571428
32343.0,6,20,1,0.05,198.6691807397841,19.142186763926336,0.0963520697706941,0.05
32343.0,14,50,4,0.08,106.28603318885976,47.77486204960234,0.4494933211470141,0.08
32343.0,33,35,3,0.0857142857142857,132.06673634728855,75.92735552698763,0.574916573446062,0.0857142857142857
32343.0,45,21,3,0.1428571428571428,57.79545906907727,52.84875476711603,0.9144101564095384,0.1428571428571428
32343.0,59,12,3,0.25,224.13616151707228,41.4207091082111,0.1848015457561769,0.25
32343.0,63,10,2,0.2,166.04997513364384,39.32989372881013,0.236855764038241,0.2
32343.0,65,12,1,0.0833333333333333,221.36672073332676,28.514378803343263,0.1288105940625719,0.0833333333333333
32343.0,84,90,2,0.0222222222222222,97.21475169515564,26.854280760585137,0.2762366851976779,0.0222222222222222
32343.0,102,43,1,0.0232558139534883,117.59832173146788,26.97397630459484,0.2293738201994844,0.0232558139534883
32343.0,104,43,1,0.0232558139534883,120.23814106023096,18.364098832302343,0.1527310607962843,0.0232558139534883
32343.0,107,2,1,0.5,36.950450631748375,12.73603961406284,0.3446788711994718,0.5
32343.0,125,14,1,0.0714285714285714,122.08292566426836,26.96764607977313,0.2208961321416473,0.0714285714285714
32343.0,128,30,2,0.0666666666666666,246.89223484986903,58.784813647657145,0.2380990786664602,0.0666666666666666
32343.0,130,70,2,0.0285714285714285,272.27059385242944,31.650828633400465,0.1162476938312155,0.0285714285714285
32343.0,135,2,1,0.5,169.91894522170043,16.070724196841375,0.0945787662221727,0.5
32356.0,32,29,1,0.0344827586206896,152.98545770918946,17.810919660798664,0.1164223052798619,0.0344827586206896
32370.0,9,26,1,0.0384615384615384,38.32264704882997,26.28260728921614,0.6858244227160862,0.0384615384615384
32370.0,63,26,1,0.0384615384615384,267.3851711480533,10.208343934789996,0.038178422127746,0.0384615384615384
32370.0,105,92,1,0.0108695652173913,33.51275762498563,14.479131034750688,0.4320483320643147,0.0108695652173913
32370.0,110,8,1,0.125,285.0825216567572,24.11799622212652,0.0846000522303674,0.125
32370.0,111,60,1,0.0166666666666666,162.08838714578448,18.11278900971052,0.1117463707836122,0.0166666666666666
